Date,Name,Team,Starter,Position,Salary,FPTS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20210414,Stephen Curry,GSW,1,PG,10500,67.0,29.38,14,20,0.7,11,16,0.688,3,3,1.0,0,6,6,8,0,0,0,3,42,31
20210414,Nikola Jokic,Den,1,C,10600,56.0,32.03,6,14,0.429,1,2,0.5,4,5,0.8,4,6,10,11,1,2,2,3,17,7
20210414,Luka Doncic,Dal,1,PG/SF,10900,54.75,34.27,10,20,0.5,3,10,0.3,6,9,0.667,0,5,5,9,2,1,3,4,29,-4
20210414,Russell Westbrook,Was,1,PG,11000,69.25,36.42,12,22,0.545,0,2,0.0,1,2,0.5,2,13,15,11,4,0,7,3,25,11
20210415,Payton Pritchard,Bos,0,PG,3000,29.25,19.82,5,11,0.455,3,6,0.5,2,2,1.0,3,4,7,3,0,0,1,1,15,8
20210415,Luke Kornet,Bos,0,PF/C,3000,19.75,17.95,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,3,0,4,0,1,3,17
20210415,Alfonzo McKinnie,LAL,0,PF,3000,15.5,15.7,4,6,0.667,2,3,0.667,0,0,0.0,1,1,2,0,1,0,0,1,10,11
20210415,PJ Tucker,Mil,0,SF/PF,3000,14.25,16.3,3,4,0.75,2,3,0.667,0,0,0.0,1,2,3,1,0,0,0,1,8,12
20210415,Grant Williams,Bos,0,SF/PF,3000,11.25,19.92,2,4,0.5,0,1,0.0,0,0,0.0,0,5,5,0,1,0,2,3,4,12
20210415,Romeo Langford,Bos,0,SG/SF,3000,8.75,16.63,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,2,0,0,0,1,2,0
20210415,Kostas Antetokounmpo,LAL,0,PF,3000,8.5,7.02,0,1,0.0,0,0,0.0,2,4,0.5,1,3,4,0,0,1,1,1,2,19
20210415,Nathan Knight,Atl,0,C,3000,4.75,13.08,0,5,0.0,0,4,0.0,2,2,1.0,1,0,1,0,1,0,1,1,2,-15
20210415,Tremont Waters,Bos,0,PG,3000,3.0,3.72,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,1,0,-17
20210415,Carsen Edwards,Bos,0,PG/SG,3000,2.75,7.38,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,1,2,-18
20210415,Devontae Cacok,LAL,0,PF/C,3000,2.5,7.02,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,1,1,3,19
20210415,Lamar Stevens,Cle,0,SF,3000,2.0,1.3,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,3
20210415,Moritz Wagner,Bos,0,PF/C,3000,1.75,5.18,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,3,2,0,-20
20210415,Damian Jones,Sac,1,C,3000,1.25,5.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-3
20210415,Mychal Mulder,GSW,0,PG/SG,3000,0.0,5.97,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9
20210415,Aaron Nesmith,Bos,0,SG,3000,0.0,4.43,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-17
20210415,Semi Ojeleye,Bos,0,PF,3000,0.0,3.72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-17
20210415,Mfiondu Kabengele,Cle,0,C,3000,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3
20210415,Jevon Carter,Pho,0,PG/SG,3100,23.25,16.77,5,6,0.833,3,4,0.75,0,0,0.0,1,2,3,2,1,0,0,1,13,3
20210415,Damion Lee,GSW,0,SG/SF,3100,21.25,23.13,5,8,0.625,1,4,0.25,0,0,0.0,1,4,5,1,1,0,0,4,11,16
20210415,Chimezie Metu,Sac,0,PF/C,3100,6.75,8.52,1,3,0.333,0,0,0.0,2,2,1.0,0,1,1,0,0,1,1,1,4,-4
20210415,Alen Smailagic,GSW,0,PF/C,3100,1.5,1.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-3
20210415,Torrey Craig,Pho,0,SG/SF,3200,13.0,15.85,3,5,0.6,1,2,0.5,0,0,0.0,1,1,2,1,0,1,1,1,7,6
20210415,Onyeka Okongwu,Atl,0,C,3200,12.5,9.25,4,4,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,3,8,-10
20210415,Nico Mannion,GSW,0,PG,3200,2.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-3
20210415,Marc Gasol,LAL,1,C,3300,29.0,20.9,7,10,0.7,4,6,0.667,0,0,0.0,2,2,4,3,0,0,1,1,18,-13
20210415,Dario Saric,Pho,0,C,3300,17.0,12.25,3,6,0.5,2,3,0.667,0,0,0.0,1,3,4,1,1,0,1,4,8,-3
20210415,Terence Davis,Sac,0,SG/SF,3300,6.75,9.97,1,3,0.333,1,1,1.0,0,0,0.0,0,3,3,0,0,0,1,2,3,2
20210415,Brodric Thomas,Cle,0,SG,3300,1.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,3
20210415,Hassan Whiteside,Sac,0,C,3400,29.0,23.95,5,8,0.625,0,0,0.0,1,2,0.5,3,7,10,2,0,1,2,3,11,-7
20210415,Cameron Johnson,Pho,0,SF/PF,3400,12.5,22.38,2,8,0.25,0,5,0.0,2,2,1.0,0,2,2,3,0,0,1,0,6,-8
20210415,Juan Toscano-Anderson,GSW,0,PF/C,3500,38.25,30.53,8,9,0.889,3,4,0.75,1,2,0.5,2,5,7,3,1,1,1,0,20,21
20210415,Cameron Payne,Pho,0,PG,3500,16.25,18.32,4,7,0.571,0,1,0.0,0,0,0.0,0,1,1,4,1,0,2,3,8,-10
20210415,Bryn Forbes,Mil,1,PG/SG,3600,14.25,22.03,4,9,0.444,1,6,0.167,0,0,0.0,0,1,1,1,1,0,0,2,9,-3
20210415,Alex Caruso,LAL,0,PG/SG,3700,12.5,15.65,3,6,0.5,0,2,0.0,0,0,0.0,1,1,2,2,1,0,2,2,6,-10
20210415,Thanasis Antetokounmpo,Mil,0,PF,3700,1.25,3.62,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,5
20210415,Solomon Hill,Atl,1,SF/PF,3800,30.75,33.75,6,11,0.545,6,8,0.75,0,0,0.0,0,5,5,1,0,1,0,4,18,9
20210415,Delon Wright,Sac,0,PG/SG,3800,29.5,27.92,6,10,0.6,2,3,0.667,2,2,1.0,0,4,4,4,1,0,1,0,16,8
20210415,Ben McLemore,LAL,0,SG/SF,3800,24.25,23.02,7,12,0.583,2,6,0.333,1,1,1.0,1,2,3,2,0,0,1,2,17,11
20210415,Kevon Looney,GSW,1,C,3800,23.0,27.97,4,7,0.571,0,1,0.0,0,0,0.0,4,6,10,2,0,0,1,3,8,24
20210415,Matthew Dellavedova,Cle,0,PG,3800,7.75,13.23,0,1,0.0,0,1,0.0,2,2,1.0,1,0,1,3,0,0,0,1,2,-16
20210415,Jeff Teague,Mil,0,PG,4000,20.5,26.62,3,8,0.375,0,2,0.0,5,6,0.833,1,1,2,5,0,0,1,2,11,18
20210415,Maurice Harkless,Sac,1,PF,4000,16.25,26.93,1,3,0.333,1,3,0.333,0,0,0.0,0,3,3,2,1,2,0,3,3,3
20210415,Tristan Thompson,Bos,1,C,4100,30.0,24.87,6,8,0.75,0,0,0.0,2,4,0.5,2,4,6,5,0,1,2,2,14,11
20210415,Isaac Okoro,Cle,1,SF,4100,15.75,33.6,3,8,0.375,0,2,0.0,0,0,0.0,1,0,1,2,3,0,1,2,6,3
20210415,Pat Connaughton,Mil,0,SF,4400,26.0,26.05,5,12,0.417,4,11,0.364,0,0,0.0,1,6,7,0,1,0,0,2,14,21
20210415,Jae Crowder,Pho,1,PF,4400,21.25,25.67,2,5,0.4,1,4,0.25,0,2,0.0,1,5,6,2,1,1,0,4,5,7
20210415,Kentavious Caldwell-Pope,LAL,1,SG,4400,14.75,23.38,1,7,0.143,0,3,0.0,0,1,0.0,0,3,3,2,3,0,0,3,2,-3
20210415,Brandon Goodwin,Atl,0,PG,4500,2.75,9.83,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-10
20210415,Kent Bazemore,GSW,1,SF,4900,14.0,23.88,2,4,0.5,1,2,0.5,0,0,0.0,1,3,4,3,0,0,2,3,5,2
20210415,Jordan Poole,GSW,0,PG/SG,5000,27.0,23.3,5,12,0.417,2,8,0.25,2,3,0.667,0,0,0,4,3,0,0,3,14,21
20210415,Mikal Bridges,Pho,1,SF,5000,25.75,37.58,5,7,0.714,3,5,0.6,0,0,0.0,0,3,3,2,2,1,3,1,13,12
20210415,Talen Horton-Tucker,LAL,0,SF,5100,42.0,27.1,7,15,0.467,0,3,0.0,5,5,1.0,1,5,6,7,3,0,2,0,19,-4
20210415,Brook Lopez,Mil,1,C,5100,37.5,31.28,7,10,0.7,3,6,0.5,2,3,0.667,3,9,12,0,0,1,3,3,19,-4
20210415,Kevin Huerter,Atl,1,SG/SF,5100,32.0,38.88,7,11,0.636,2,4,0.5,0,0,0.0,1,5,6,4,1,0,1,2,16,-8
20210415,Dean Wade,Cle,0,PF,5100,9.0,16.88,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,1,0,2,0,1,3,-17
20210415,Montrezl Harrell,LAL,0,C,5300,30.5,20.08,5,11,0.455,0,0,0.0,2,2,1.0,3,5,8,3,1,1,0,0,12,-14
20210415,Taurean Prince,Cle,0,SF/PF,5300,20.5,19.42,5,10,0.5,2,4,0.5,0,0,0.0,0,2,2,1,2,0,1,1,12,-18
20210415,Isaiah Hartenstein,Cle,0,C,5500,3.0,3.6,0,0,0.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,1,1,1,-2
20210415,Buddy Hield,Sac,1,SG/SF,6100,35.5,33.38,8,13,0.615,5,10,0.5,3,5,0.6,0,4,4,2,1,0,2,2,24,-8
20210415,Marcus Smart,Bos,1,PG/SG,6100,30.5,31.92,5,8,0.625,3,6,0.5,2,2,1.0,0,6,6,4,1,0,3,3,15,15
20210415,Kevin Love,Cle,1,PF/C,6200,17.5,21.78,2,10,0.2,1,7,0.143,0,0,0.0,0,6,6,2,1,0,1,0,5,-10
20210415,Harrison Barnes,Sac,1,SF/PF,6300,24.0,39.97,5,9,0.556,3,6,0.5,1,1,1.0,0,2,2,3,1,0,1,0,14,-14
20210415,Dennis Schroder,LAL,1,PG,6300,21.75,28.1,3,8,0.375,1,2,0.5,1,2,0.5,0,1,1,8,0,0,0,1,8,-19
20210415,Tyrese Haliburton,Sac,0,PG/SG,6400,18.25,23.93,5,7,0.714,2,3,0.667,0,0,0.0,0,1,1,1,2,0,3,4,12,-4
20210415,Kyle Kuzma,LAL,1,SF/PF,6500,20.0,29.07,5,14,0.357,2,6,0.333,1,2,0.5,1,1,2,1,1,0,0,2,13,-20
20210415,Darius Garland,Cle,1,PG,6600,38.0,34.77,7,20,0.35,2,7,0.286,4,5,0.8,1,3,4,7,1,0,1,5,20,-2
20210415,Deandre Ayton,Pho,1,C,6700,42.75,30.27,10,11,0.909,0,0,0.0,6,6,1.0,4,7,11,0,0,1,1,1,26,10
20210415,Bobby Portis,Mil,0,PF/C,6800,25.25,21.63,4,9,0.444,1,2,0.5,2,2,1.0,2,5,7,2,1,0,0,1,11,16
20210415,Kemba Walker,Bos,1,PG,6800,25.0,24.58,4,7,0.571,2,3,0.667,2,2,1.0,0,2,2,7,0,0,2,2,12,16
20210415,Andrew Wiggins,GSW,1,SG/SF,6900,41.5,34.43,9,16,0.563,5,8,0.625,0,0,0.0,0,6,6,6,0,0,1,4,23,20
20210415,Draymond Green,GSW,1,PF/C,7100,37.0,32.3,2,8,0.25,1,4,0.25,0,0,0.0,0,10,10,8,3,2,6,2,5,-1
20210415,Bogdan Bogdanovic,Atl,1,SG,7200,51.0,38.17,10,20,0.5,6,12,0.5,2,2,1.0,0,6,6,7,1,0,0,2,28,-1
20210415,Collin Sexton,Cle,1,PG/SG,7500,39.5,34.33,10,19,0.526,3,5,0.6,7,10,0.7,2,2,4,2,0,0,0,4,30,-29
20210415,Jarrett Allen,Cle,1,C,7700,39.0,34.73,6,7,0.857,0,0,0.0,5,6,0.833,2,12,14,1,2,0,5,4,17,-1
20210415,Chris Paul,Pho,1,PG,7900,41.25,29.68,6,12,0.5,1,4,0.25,0,0,0.0,1,2,3,11,3,0,0,1,13,18
20210415,Jaylen Brown,Bos,1,SG/SF,8100,56.25,32.1,17,20,0.85,3,5,0.6,3,3,1.0,0,9,9,3,1,0,6,2,40,36
20210415,Khris Middleton,Mil,1,SG/SF,8300,34.25,33.8,4,14,0.286,2,7,0.286,0,0,0.0,2,7,9,7,1,0,1,3,10,-7
20210415,Jrue Holiday,Mil,1,PG/SG,8400,40.5,33.8,9,17,0.529,2,4,0.5,3,4,0.75,3,1,4,7,1,0,2,1,23,-5
20210415,Devin Booker,Pho,1,SG,8700,33.25,31.23,8,19,0.421,3,10,0.3,4,4,1.0,1,3,4,4,0,0,2,2,23,5
20210415,Clint Capela,Atl,1,C,8900,43.0,36.88,7,10,0.7,0,0,0.0,2,4,0.5,6,10,16,0,1,2,1,3,16,5
20210415,Trae Young,Atl,1,PG,9100,28.0,36.93,3,17,0.176,0,3,0.0,9,9,1.0,0,2,2,9,0,0,6,0,15,2
20210415,Jayson Tatum,Bos,1,PF,9400,28.75,27.78,6,14,0.429,2,5,0.4,0,0,0.0,0,5,5,5,0,0,0,0,14,14
20210415,DeAaron Fox,Sac,1,PG,9700,42.75,40.43,11,21,0.524,0,4,0.0,5,7,0.714,1,2,3,8,1,0,4,1,27,-13
20210415,Stephen Curry,GSW,1,PG,10600,49.5,34.58,12,25,0.48,4,13,0.308,5,5,1.0,0,4,4,5,0,2,4,3,33,5
20210415,Giannis Antetokounmpo,Mil,1,PF/C,10800,32.25,24.87,7,12,0.583,1,2,0.5,0,2,0.0,0,5,5,2,3,0,1,0,15,2
20210416,Paul Watson,Tor,1,SG,3000,44.0,25.63,10,13,0.769,8,11,0.727,2,2,1.0,0,4,4,1,1,1,1,3,30,-3
20210416,Yuta Watanabe,Tor,0,PF,3000,33.5,26.95,7,11,0.636,2,4,0.5,5,5,1.0,0,6,6,2,0,1,2,3,21,9
20210416,Jarred Vanderbilt,Min,0,PF/C,3000,33.0,21.58,3,4,0.75,0,0,0.0,3,6,0.5,5,9,14,1,2,1,2,3,9,11
20210416,Vernon Carey Jr,Cha,1,C,3000,32.5,34.9,9,14,0.643,1,2,0.5,2,2,1.0,0,6,6,1,0,1,0,5,21,14
20210416,Anfernee Simons,Por,0,PG/SG,3000,29.5,29.87,5,10,0.5,4,8,0.5,2,2,1.0,0,2,2,2,2,1,0,1,16,16
20210416,Frank Jackson,Det,0,PG/SG,3000,24.75,23.5,5,10,0.5,3,6,0.5,5,8,0.625,2,3,5,0,0,0,2,4,18,-8
20210416,Killian Tillie,Mem,0,PF/C,3000,19.75,22.85,2,7,0.286,2,6,0.333,0,0,0.0,1,2,3,2,2,1,0,3,6,1
20210416,Avery Bradley,Hou,0,SG/SF,3000,16.5,21.78,2,7,0.286,2,6,0.333,0,0,0.0,0,2,2,2,2,0,0,0,6,-10
20210416,Garrett Temple,Chi,1,SG/SF,3000,16.25,24.92,2,4,0.5,1,3,0.333,0,0,0.0,0,1,1,4,2,0,1,2,5,-5
20210416,Armoni Brooks,Hou,0,PG,3000,15.0,20.92,2,6,0.333,0,4,0.0,0,0,0.0,0,6,6,3,0,0,2,3,4,-20
20210416,DJ Wilson,Hou,0,C,3000,15.0,16.85,3,7,0.429,1,4,0.25,1,4,0.25,0,2,2,0,2,0,0,1,8,-14
20210416,Tyrese Maxey,Phi,0,PG/SG,3000,14.75,15.78,4,7,0.571,1,2,0.5,0,0,0.0,0,1,1,3,0,0,1,0,9,-2
20210416,Sekou Doumbouya,Det,1,PF,3000,14.75,23.77,2,6,0.333,1,4,0.25,3,6,0.5,0,1,1,3,1,0,3,3,8,10
20210416,Denzel Valentine,Chi,0,SG/SF,3000,14.5,17.12,4,7,0.571,3,6,0.5,0,0,0.0,0,0,0,1,0,1,3,2,11,-3
20210416,Tyler Cook,Det,0,PF/C,3000,14.5,20.85,3,7,0.429,0,0,0.0,2,4,0.5,2,4,6,0,0,0,2,1,8,-7
20210416,Mike Scott,Phi,1,PF/C,3000,14.25,18.18,2,9,0.222,2,9,0.222,0,0,0.0,0,3,3,1,0,1,0,4,6,10
20210416,John Konchar,Mem,0,PG/SF,3000,13.75,16.4,3,4,0.75,0,0,0.0,2,2,1.0,0,3,3,0,1,0,0,0,8,5
20210416,Vlatko Cancar,Den,0,SF,3000,11.5,4.27,1,2,0.5,0,0,0.0,2,2,1.0,1,1,2,2,1,0,0,0,4,2
20210416,Troy Brown Jr,Chi,0,SF,3000,11.25,18.58,5,5,1.0,0,0,0.0,1,1,1.0,0,1,1,0,0,0,2,3,11,-7
20210416,Jahlil Okafor,Det,0,C,3000,10.5,16.28,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,2,1,1,0,2,3,-14
20210416,Donta Hall,Orl,0,C,3000,10.25,16.45,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,3,1,1,1,0,1,-10
20210416,Max Strus,Mia,0,SG/SF,3000,8.5,7.53,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,1,0,0,2,3,3
20210416,DaQuan Jeffries,Hou,0,SG,3000,7.5,10.15,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,2,0,0,2,-8
20210416,Markus Howard,Den,0,PG,3000,5.75,3.65,1,2,0.5,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,1,2,2
20210416,Gabe Vincent,Mia,0,SG,3000,5.5,3.72,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,0,1,4,3,-8
20210416,Precious Achiuwa,Mia,0,C,3000,5.25,14.57,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,2,0,-2
20210416,Grant Riller,Cha,0,PG,3000,5.0,2.33,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,2
20210416,Obi Toppin,NYK,0,PF,3000,5.0,7.37,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,0,0,9
20210416,Bol Bol,Den,0,C,3000,4.75,4.27,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,0,2,2
20210416,Frank Ntilikina,NYK,0,PG/SG,3000,4.5,3.93,1,1,1.0,1,1,1.0,1,2,0.5,0,0,0,0,0,0,0,1,4,5
20210416,Devon Dotson,Chi,0,PG,3000,4.25,1.82,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,0,0,3
20210416,Robert Franks,Orl,0,PF,3000,4.0,1.97,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,4,3
20210416,Deividas Sirvydis,Det,0,SG,3000,2.25,9.35,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-7
20210416,Shaquille Harrison,Den,0,PG,3000,2.0,3.18,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0
20210416,Paul Reed,Phi,0,PF,3000,2.0,2.72,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,-2
20210416,Zeke Nnaji,Den,0,PF/C,3000,2.0,7.78,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,5
20210416,Nemanja Bjelica,Mia,0,PF/C,3000,1.25,5.77,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-6
20210416,Sean McDermott,Mem,0,SG,3000,0.0,0.82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20210416,Jake Layman,Min,0,SF/PF,3000,0.0,4.6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3
20210416,Cristiano Felicio,Chi,0,C,3000,0.0,1.82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,3
20210416,Reggie Perry,Bkn,0,PF/C,3000,0.0,2.33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2
20210416,Nick Richards,Cha,0,C,3000,0.0,2.33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
20210416,Patrick Patterson,LAC,0,PF/C,3100,23.5,14.0,6,8,0.75,5,7,0.714,1,2,0.5,0,0,0,0,1,1,2,3,18,2
20210416,Saben Lee,Det,0,PG,3100,17.5,21.25,0,3,0.0,0,2,0.0,2,2,1.0,1,1,2,4,3,1,2,0,2,-5
20210416,Matisse Thybulle,Phi,0,SF,3100,15.25,23.15,2,4,0.5,1,3,0.333,0,2,0.0,0,3,3,0,2,1,0,0,5,-12
20210416,Anthony Tolliver,Phi,0,PF/C,3100,5.5,14.12,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,1,1,1,0,-2
20210416,Devin Cannady,Orl,0,PG,3100,2.0,1.95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,3
20210416,JaMychal Green,Den,0,PF,3200,25.25,21.98,6,8,0.75,0,1,0.0,1,1,1.0,4,3,7,1,1,0,0,2,13,15
20210416,Cody Martin,Cha,1,SF,3200,24.25,35.03,2,6,0.333,0,1,0.0,2,3,0.667,3,2,5,5,2,1,3,1,6,-2
20210416,Rodney Hood,Tor,0,SG/SF,3200,9.0,17.12,2,6,0.333,1,3,0.333,2,2,1.0,0,0,0,1,0,0,0,0,7,16
20210416,Nassir Little,Por,0,SF/PF,3200,4.5,10.75,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,1,0,0
20210416,Javonte Green,Chi,0,SG,3200,1.5,1.82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,3
20210416,Dwight Powell,Dal,0,C,3200,1.5,9.92,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,2,1,0,-3
20210416,Stanley Johnson,Tor,0,PF,3300,27.5,20.75,5,8,0.625,3,5,0.6,0,0,0.0,1,5,6,2,2,1,3,3,13,10
20210416,Tyus Jones,Mem,0,PG,3300,25.5,15.7,4,7,0.571,2,3,0.667,0,0,0.0,0,0,0,7,2,0,0,0,10,0
20210416,Drew Eubanks,SAS,0,C,3300,25.5,17.87,7,7,1.0,0,0,0.0,1,1,1.0,2,2,4,1,2,0,0,2,15,-1
20210416,Ryan Arcidiacono,Chi,0,PG,3300,10.5,14.6,2,4,0.5,0,1,0.0,0,0,0.0,1,3,4,1,0,0,0,1,4,-7
20210416,Paul Millsap,Den,0,PF/C,3400,26.0,16.65,4,10,0.4,0,1,0.0,3,3,1.0,4,6,10,0,0,1,2,1,11,18
20210416,Kenyon Martin Jr,Hou,0,PF,3400,17.75,22.93,2,8,0.25,0,2,0.0,0,0,0.0,4,3,7,2,1,0,0,2,4,-18
20210416,Josh Okogie,Min,1,SF,3400,17.5,25.42,3,4,0.75,1,2,0.5,3,4,0.75,0,4,4,2,0,0,2,2,10,-4
20210416,JJ Redick,Dal,0,SG,3400,17.0,17.27,3,6,0.5,2,4,0.5,1,2,0.5,1,3,4,0,1,0,0,2,9,6
20210416,Immanuel Quickley,NYK,0,PG/SG,3400,3.5,5.55,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,1
20210416,Wes Iwundu,Nor,0,SF/PF,3400,0.0,0.18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20210416,Killian Hayes,Det,1,PG,3500,36.0,26.75,3,10,0.3,1,2,0.5,2,2,1.0,0,4,4,7,5,1,2,2,9,11
20210416,PJ Dozier,Den,0,SG/SF,3500,18.5,23.92,5,14,0.357,1,6,0.167,0,0,0.0,1,3,4,2,0,0,2,1,11,21
20210416,Kira Lewis Jr,Nor,0,PG/SG,3500,9.5,19.45,1,6,0.167,1,3,0.333,1,1,1.0,0,0,0,2,1,0,0,2,4,-13
20210416,Patty Mills,SAS,0,PG/SG,3500,7.25,20.78,0,6,0.0,0,4,0.0,0,0,0.0,0,1,1,3,1,0,1,0,0,-16
20210416,Alize Johnson,Bkn,0,SF,3500,6.5,2.33,2,3,0.667,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,4,-2
20210416,Rajon Rondo,LAC,0,PG,3600,26.5,26.23,4,7,0.571,2,3,0.667,0,0,0.0,0,4,4,8,0,0,3,2,10,7
20210416,Caleb Martin,Cha,0,SG/SF,3600,20.25,30.33,3,10,0.3,1,5,0.2,3,3,1.0,1,4,5,1,1,0,0,2,10,-19
20210416,Gary Harris,Orl,1,SG/SF,3600,19.25,26.95,0,7,0.0,0,2,0.0,7,8,0.875,0,1,1,4,2,1,2,2,7,5
20210416,Jaylen Hoard,OKC,0,SF/PF,3600,12.75,10.08,0,1,0.0,0,0,0.0,1,2,0.5,3,2,5,3,1,0,2,1,1,2
20210416,Chasson Randle,Orl,0,PG,3600,11.0,18.9,2,7,0.286,1,5,0.2,1,2,0.5,0,2,2,0,1,0,0,3,6,-13
20210416,DeAndre Bembry,Tor,0,PG/SF,3600,6.0,12.77,0,0,0.0,0,0,0.0,2,2,1.0,1,1,2,2,0,0,3,0,2,8
20210416,Monte Morris,Den,1,PG/SG,3700,16.25,18.88,2,6,0.333,0,2,0.0,2,2,1.0,0,1,1,2,2,1,0,1,6,4
20210416,Daniel Theis,Chi,1,C,3700,14.25,20.4,3,6,0.5,0,1,0.0,1,3,0.333,0,3,3,3,0,0,2,2,7,-10
20210416,Brad Wanamaker,Cha,0,PG,3700,8.75,15.8,1,5,0.2,0,2,0.0,0,0,0.0,0,1,1,3,1,0,2,1,2,-23
20210416,Jaxson Hayes,Nor,0,C,3700,5.75,9.43,0,1,0.0,0,0,0.0,3,4,0.75,1,0,1,1,0,0,0,2,3,-11
20210416,Trevor Ariza,Mia,1,PF,3800,41.75,36.87,8,14,0.571,5,7,0.714,0,0,0.0,3,4,7,3,1,2,2,4,21,-1
20210416,Furkan Korkmaz,Phi,1,SG/SF,3800,36.25,38.48,6,15,0.4,5,12,0.417,1,1,1.0,0,3,3,4,3,0,0,2,18,3
20210416,Naz Reid,Min,0,C,3800,27.75,22.23,6,12,0.5,0,3,0.0,4,5,0.8,4,3,7,2,0,0,0,3,16,7
20210416,Khem Birch,Tor,1,C,3800,22.0,26.22,3,7,0.429,0,1,0.0,1,2,0.5,2,4,6,0,1,3,1,3,7,3
20210416,Jordan McLaughlin,Min,0,PG,3800,6.75,15.52,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,3,0,0,2,1,2,12
20210416,Taj Gibson,NYK,0,PF/C,3800,6.0,16.28,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,4,-1
20210416,Danny Green,Phi,1,SF,3900,37.75,35.98,3,10,0.3,3,9,0.333,2,2,1.0,4,3,7,3,4,2,0,2,11,2
20210416,Landry Shamet,Bkn,0,SG,3900,25.5,21.3,7,14,0.5,6,11,0.545,0,0,0.0,0,0,0,1,1,0,2,1,20,25
20210416,Elfrid Payton,NYK,1,PG,3900,22.75,23.25,3,8,0.375,0,0,0.0,0,0,0.0,1,6,7,6,0,0,2,3,6,-6
20210416,Carmelo Anthony,Por,0,PF,3900,17.75,25.77,5,12,0.417,1,4,0.25,2,2,1.0,1,2,3,1,0,0,2,1,13,12
